International Designator,NORAD Catalog Number,Name,Period (minutes),Inclination (degrees),Apogee Height (km),Perigee Height (km),Eccentricity,Latest Data,GP Age (days)
2023-067V,56707,STARLINK-30070,95.84,43.01,561,558,0.0002260,,0.88
2023-067W,56708,STARLINK-30071,95.84,43.00,561,557,0.0002557,,1.02
2023-067X,56709,STARLINK-30085,95.84,43.00,559,559,0.0000135,,0.68
2023-078A,56767,STARLINK-6197,96.11,70.00,574,570,0.0003026,,0.78
2023-078B,56768,STARLINK-6198,96.11,70.00,574,570,0.0002971,,0.92
2023-078C,56769,STARLINK-5978,96.11,70.00,574,570,0.0003097,,0.92
2023-078D,56770,STARLINK-6342,96.11,70.00,574,570,0.0003131,,0.78
2023-078E,56771,STARLINK-6339,96.11,70.00,575,570,0.0003635,,0.49
2023-078F,56772,STARLINK-6275,96.11,70.00,574,570,0.0002992,,0.66
2023-078G,56773,STARLINK-6296,96.11,70.00,574,570,0.0003091,,0.49
2023-078H,56774,STARLINK-6190,96.11,70.00,574,570,0.0002970,,0.67
2023-078J,56775,STARLINK-6292,96.11,70.00,574,570,0.0003109,,0.49
2023-078K,56776,STARLINK-6274,96.11,70.00,574,570,0.0002860,,0.93
2023-078L,56777,STARLINK-5582,96.11,70.00,574,570,0.0003031,,0.71
2023-078M,56778,STARLINK-6304,96.11,70.00,574,570,0.0003061,,0.94
2023-078N,56779,STARLINK-6231,96.11,70.00,574,570,0.0003260,,0.76
2023-078P,56780,STARLINK-5963,96.11,70.00,574,570,0.0003112,,0.71
2023-078Q,56781,STARLINK-5989,96.11,70.00,574,570,0.0002893,,0.73
2023-078R,56782,STARLINK-6352,96.11,70.00,574,570,0.0002895,,0.94
2023-078S,56783,STARLINK-6357,96.11,70.00,574,570,0.0003027,,0.88
2023-078T,56784,STARLINK-6354,96.11,70.00,574,570,0.0002625,,0.95
2023-078U,56785,STARLINK-5931,96.11,70.00,574,570,0.0003042,,0.85
2023-078V,56786,STARLINK-6341,96.11,70.00,574,570,0.0002839,,0.75
2023-078W,56787,STARLINK-6326,96.11,70.00,574,570,0.0003020,,0.78
2023-078X,56788,STARLINK-6336,96.11,70.00,574,570,0.0003174,,0.76
2023-078Y,56789,STARLINK-6325,96.11,70.00,574,570,0.0002656,,0.52
2023-078Z,56790,STARLINK-6345,96.11,70.00,574,570,0.0002896,,0.51
2023-078AA,56791,STARLINK-5977,96.11,70.00,574,570,0.0003033,,0.76
2023-078AB,56792,STARLINK-6046,96.11,70.00,574,570,0.0003305,,0.85
2023-078AC,56793,STARLINK-6052,96.11,70.00,574,570,0.0003071,,0.88
2023-078AD,56794,STARLINK-6060,96.11,70.00,574,570,0.0003114,,0.77
2023-078AE,56795,STARLINK-6061,96.11,70.00,574,570,0.0002923,,0.93
2023-078AF,56796,STARLINK-6049,96.11,70.00,574,570,0.0003011,,0.86
2023-078AG,56797,STARLINK-6058,96.11,70.00,574,570,0.0003081,,0.71
2023-078AH,56798,STARLINK-6068,96.11,70.00,574,570,0.0003263,,0.77
2023-078AJ,56799,STARLINK-5953,96.11,70.00,574,570,0.0003120,,0.76
2023-078AK,56800,STARLINK-6036,96.11,70.00,574,570,0.0002918,,0.87
2023-078AL,56801,STARLINK-6087,96.11,70.00,574,570,0.0002987,,0.92
2023-078AM,56802,STARLINK-6070,96.11,70.00,574,570,0.0003167,,0.77
2023-078AN,56803,STARLINK-6029,96.11,70.00,574,570,0.0002859,,0.88
2023-078AP,56804,STARLINK-6069,96.11,70.00,574,570,0.0003158,,0.78
2023-078AQ,56805,STARLINK-6064,96.11,70.00,574,570,0.0002874,,0.78
2023-078AR,56806,STARLINK-6072,96.11,70.00,574,570,0.0003021,,0.93
2023-078AS,56807,STARLINK-6073,96.11,70.00,574,570,0.0002982,,0.93
2023-078AT,56808,STARLINK-6042,94.86,70.00,514,510,0.0002660,,0.88
2023-078AU,56809,STARLINK-6040,96.11,70.00,574,570,0.0003077,,0.77
2023-078AV,56810,STARLINK-6031,96.11,70.00,574,570,0.0003156,,0.95
2023-078AW,56811,STARLINK-6063,96.11,70.00,574,570,0.0003048,,0.94
2023-078AX,56812,STARLINK-6065,96.11,70.00,574,570,0.0003432,,0.92
2023-078AY,56813,STARLINK-6056,96.11,70.00,573,571,0.0002047,,0.77
2023-078AZ,56814,STARLINK-6059,96.11,70.00,574,570,0.0003156,,0.76
2023-078BA,56815,STARLINK-6057,96.11,70.00,574,570,0.0003082,,0.87
2023-078BB,56816,STARLINK-6067,96.11,70.00,574,570,0.0002755,,0.93
2023-078BC,56817,STARLINK-5982,96.11,70.00,574,570,0.0002963,,0.75
2023-078BD,56818,STARLINK-6028,96.11,70.00,574,570,0.0003219,,0.70
2023-079A,56823,STARLINK-30119,95.84,43.00,560,558,0.0001300,,0.49
2023-079B,56824,STARLINK-30120,95.84,43.00,560,558,0.0001048,,0.50
2023-079C,56825,STARLINK-30084,95.84,43.00,560,559,0.0000753,,0.50
2023-079D,56826,STARLINK-30114,95.84,43.00,560,558,0.0001043,,1.15
2023-079E,56827,STARLINK-30151,95.84,43.00,560,558,0.0001038,,0.51
2023-079F,56828,STARLINK-30152,95.84,43.00,559,559,0.0000666,,0.51
2023-079K,56832,STARLINK-30128,95.84,43.00,560,558,0.0001084,,1.20
2023-079L,56833,STARLINK-30131,95.84,43.00,560,558,0.0001219,,0.55
2023-079M,56834,STARLINK-30069,95.84,43.00,560,558,0.0001487,,0.58
2023-079N,56835,STARLINK-30144,95.84,43.00,561,558,0.0002214,,1.45
2023-079P,56836,STARLINK-30142,95.84,43.00,560,558,0.0001461,,0.85
2023-079Q,56837,STARLINK-30133,95.84,43.00,560,558,0.0001502,,0.46
2023-079R,56838,STARLINK-30123,95.82,43.00,559,557,0.0001271,,0.48
2023-079S,56839,STARLINK-30076,95.84,43.00,560,558,0.0001226,,0.66
2023-079T,56840,STARLINK-30073,94.37,43.00,489,487,0.0001657,,0.52
2023-079U,56841,STARLINK-30078,95.84,43.00,560,558,0.0000823,,0.53
2023-079V,56842,STARLINK-30135,95.84,43.00,560,558,0.0001328,,0.49
2023-079W,56843,STARLINK-30137,95.84,43.00,560,558,0.0001088,,0.50
2023-079X,56844,STARLINK-30136,95.84,43.00,560,558,0.0001113,,1.47
2023-083A,56876,STARLINK-6206,95.84,43.00,560,558,0.0001388,,0.51
2023-083B,56877,STARLINK-6209,95.84,43.00,560,558,0.0001522,,1.18
2023-083C,56878,STARLINK-6182,95.84,43.00,560,558,0.0001043,,0.91
2023-083D,56879,STARLINK-5707,95.84,43.00,560,558,0.0001070,,1.18
2023-083E,56880,STARLINK-6177,95.84,43.01,560,558,0.0001059,,0.53
2023-083F,56881,STARLINK-5853,95.84,43.00,560,558,0.0001201,,0.52
2023-083G,56882,STARLINK-6175,95.84,43.01,560,558,0.0001034,,0.60
2023-083H,56883,STARLINK-6171,95.84,43.00,560,558,0.0001752,,0.52
2023-083J,56884,STARLINK-5515,95.84,43.00,560,558,0.0001628,,0.61
2023-083K,56885,STARLINK-5095,95.84,43.00,560,558,0.0001443,,0.53
2023-083L,56886,STARLINK-5496,95.84,43.01,560,558,0.0001558,,0.54
2023-083M,56887,STARLINK-6180,95.84,43.00,560,558,0.0001476,,0.60
2023-083N,56888,STARLINK-6181,95.84,43.00,560,558,0.0001115,,1.22
2023-083P,56889,STARLINK-6169,95.84,43.00,560,558,0.0001434,,0.54
2023-083Q,56890,STARLINK-5528,95.84,43.00,560,558,0.0001038,,0.55
2023-083R,56891,STARLINK-6213,95.84,43.00,560,558,0.0001239,,0.55
2023-083S,56892,STARLINK-6219,95.84,43.00,560,558,0.0001222,,0.63
2023-083T,56893,STARLINK-6216,95.84,43.00,560,558,0.0001646,,0.55
2023-083U,56894,STARLINK-6144,95.84,43.00,560,558,0.0001355,,0.49
2023-083V,56895,STARLINK-6208,95.84,43.00,560,558,0.0001060,,1.49
2023-083W,56896,STARLINK-6202,95.84,43.00,560,558,0.0000929,,0.50
2023-083X,56897,STARLINK-6200,95.84,43.00,560,558,0.0001379,,0.63
2023-083Y,56898,STARLINK-6205,95.84,43.00,560,558,0.0001055,,1.17
2023-083Z,56899,STARLINK-6203,95.84,43.00,560,558,0.0001127,,0.50
2023-083AA,56900,STARLINK-6207,95.84,43.00,560,558,0.0001270,,0.70
2023-083AB,56901,STARLINK-6185,95.84,43.00,560,558,0.0001286,,0.58
2023-083AC,56902,STARLINK-6195,95.84,43.00,560,558,0.0001293,,0.97
2023-083AD,56903,STARLINK-6192,95.84,43.00,560,558,0.0001463,,0.51
2023-083AE,56904,STARLINK-6193,95.84,43.00,560,558,0.0001447,,0.53
2023-083AF,56905,STARLINK-6183,95.84,43.00,560,558,0.0001192,,0.64
2023-083AG,56906,STARLINK-6098,95.84,43.00,560,558,0.0001194,,1.25
2023-083AH,56907,STARLINK-6110,95.84,43.00,560,558,0.0001218,,0.58
2023-083AJ,56908,STARLINK-6186,95.84,43.00,560,558,0.0001347,,0.65
2023-083AK,56909,STARLINK-5999,95.84,43.00,560,558,0.0001263,,0.64
2023-083AL,56910,STARLINK-6179,95.84,43.00,560,558,0.0001309,,0.53
2023-083AM,56911,STARLINK-6116,95.84,43.00,560,558,0.0001254,,0.72
2023-083AN,56912,STARLINK-5805,95.84,43.00,560,558,0.0001483,,0.60
2023-083AP,56913,STARLINK-5950,95.84,43.01,560,558,0.0001300,,0.59
2023-083AQ,56914,STARLINK-5961,95.84,43.00,560,558,0.0001134,,0.54
2023-083AR,56915,STARLINK-5965,95.84,43.00,560,558,0.0001502,,0.53
2023-083AS,56916,STARLINK-5973,95.84,43.00,560,558,0.0000904,,0.68
2023-083AT,56917,STARLINK-5971,95.84,43.00,560,558,0.0001185,,0.54
2023-083AU,56918,STARLINK-5951,95.84,43.00,560,558,0.0001310,,0.55
2023-083AV,56919,STARLINK-5966,95.84,43.00,560,558,0.0001157,,0.54
2023-083AW,56920,STARLINK-5960,95.84,43.00,560,558,0.0001257,,1.22
2023-083AX,56921,STARLINK-5958,95.84,43.00,560,558,0.0001741,,0.54
2023-083AY,56922,STARLINK-5937,95.84,43.00,560,558,0.0001423,,0.69
2023-083AZ,56923,STARLINK-5952,95.84,43.00,561,557,0.0002357,,0.68
2023-083BA,56924,STARLINK-5731,95.84,43.00,560,558,0.0001139,,0.96
2023-083BB,56925,STARLINK-5733,95.84,43.00,560,558,0.0001274,,0.96
2023-083BC,56926,STARLINK-5746,95.84,43.00,560,558,0.0001005,,1.22
2023-083BD,56927,STARLINK-5808,95.84,43.00,560,558,0.0001621,,0.88
2023-088A,57048,STARLINK-5847,95.82,43.00,559,557,0.0001188,,0.51
2023-088B,57049,STARLINK-5850,95.84,43.00,560,558,0.0001398,,0.51
2023-088C,57050,STARLINK-5845,95.84,43.00,560,558,0.0001453,,0.85
2023-088D,57051,STARLINK-5839,95.84,43.01,560,558,0.0001482,,1.45
2023-088E,57052,STARLINK-5860,95.84,43.01,560,558,0.0001374,,0.72
2023-088F,57053,STARLINK-5865,95.84,43.00,560,558,0.0001460,,0.67
2023-088G,57054,STARLINK-5881,95.84,43.00,560,558,0.0001230,,0.54
2023-088H,57055,STARLINK-6237,95.84,43.00,560,558,0.0001128,,0.53
2023-088J,57056,STARLINK-6353,95.84,43.00,560,558,0.0001041,,0.54
2023-088K,57057,STARLINK-6223,95.84,43.00,560,558,0.0001159,,0.55
2023-088L,57058,STARLINK-6217,95.84,43.00,560,558,0.0001983,,0.61
2023-088M,57059,STARLINK-6211,95.84,43.01,561,557,0.0002806,,0.55
2023-088N,57060,STARLINK-6227,95.84,43.00,560,558,0.0001552,,1.48
2023-088P,57061,STARLINK-5869,95.84,43.01,560,558,0.0000894,,1.42
2023-088Q,57062,STARLINK-5536,95.84,43.00,560,558,0.0001301,,0.49
2023-088R,57063,STARLINK-5832,95.84,43.00,560,558,0.0001903,,0.50
2023-088S,57064,STARLINK-5822,95.84,43.00,560,558,0.0001593,,0.49
2023-088T,57065,STARLINK-5830,95.84,43.00,560,558,0.0001427,,0.50
2023-088U,57066,STARLINK-5827,95.84,43.00,560,558,0.0001138,,0.49
2023-088V,57067,STARLINK-5824,95.84,43.00,560,558,0.0001644,,0.57
2023-088W,57068,STARLINK-5844,95.84,43.00,560,558,0.0001945,,0.50
2023-088X,57069,STARLINK-5821,95.84,43.00,560,558,0.0000881,,0.51
2023-088Y,57070,STARLINK-5828,95.84,43.00,560,559,0.0000749,,0.56
2023-088Z,57071,STARLINK-5834,95.84,43.00,560,558,0.0001381,,0.51
2023-088AA,57072,STARLINK-5843,95.84,43.00,560,558,0.0001452,,1.17
2023-088AB,57073,STARLINK-5838,95.84,43.00,560,558,0.0001149,,0.50
2023-088AC,57074,STARLINK-5773,95.84,43.00,560,558,0.0001513,,0.50
2023-088AD,57075,STARLINK-5542,95.84,43.00,560,558,0.0000953,,0.52
2023-088AE,57076,STARLINK-6155,95.84,43.00,560,558,0.0001221,,0.50
2023-088AF,57077,STARLINK-6194,95.84,43.00,560,558,0.0000996,,0.51
2023-088AG,57078,STARLINK-6246,95.84,43.00,560,558,0.0001301,,0.70
2023-088AH,57079,STARLINK-6245,95.84,43.00,560,558,0.0000992,,0.52
2023-088AJ,57080,STARLINK-6243,95.84,43.00,559,559,0.0000610,,0.51
2023-088AK,57081,STARLINK-6184,95.84,43.00,560,558,0.0001341,,0.86
2023-088AL,57082,STARLINK-6248,95.84,43.00,561,558,0.0001980,,0.52
2023-088AM,57083,STARLINK-6253,95.84,43.01,560,558,0.0000965,,1.47
2023-088AN,57084,STARLINK-6240,95.84,43.00,560,558,0.0001435,,0.53
2023-088AP,57085,STARLINK-6232,95.84,43.00,560,558,0.0001316,,0.67
2023-088AQ,57086,STARLINK-6247,95.84,43.00,560,558,0.0001116,,0.66
2023-088AR,57087,STARLINK-6251,95.84,43.00,560,559,0.0000721,,0.61
2023-088AS,57088,STARLINK-6257,95.84,43.00,560,558,0.0001163,,1.46
2023-088AT,57089,STARLINK-6259,95.84,43.01,560,558,0.0001412,,1.15
2023-088AU,57090,STARLINK-6254,95.84,43.00,560,558,0.0001318,,0.61
2023-088AV,57091,STARLINK-6262,95.84,43.00,560,558,0.0001245,,0.55
2023-088AW,57092,STARLINK-6225,95.84,43.00,560,558,0.0001455,,0.61
2023-088AX,57093,STARLINK-6229,95.84,43.00,560,558,0.0001116,,0.49
2023-088AY,57094,STARLINK-6235,95.84,43.01,560,558,0.0001400,,0.49
2023-090A,57101,STARLINK-6132,95.84,43.01,560,558,0.0001181,,0.67
2023-090B,57102,STARLINK-6111,95.84,43.00,560,558,0.0001533,,0.87
2023-090C,57103,STARLINK-6123,95.84,43.00,560,558,0.0001080,,0.48
2023-090D,57104,STARLINK-6130,95.84,43.00,560,558,0.0001458,,0.67
2023-090E,57105,STARLINK-6097,95.84,43.00,560,558,0.0000971,,1.07
2023-090F,57106,STARLINK-6118,95.84,43.00,559,559,0.0000198,,0.88
2023-090G,57107,STARLINK-6131,95.84,43.01,560,558,0.0001706,,1.02
2023-090H,57108,STARLINK-6099,95.84,43.00,560,558,0.0000926,,1.07
2023-090J,57109,STARLINK-6139,95.84,43.00,559,559,0.0000621,,0.69
2023-090K,57110,STARLINK-6134,95.84,43.00,560,559,0.0000772,,1.07
2023-090L,57111,STARLINK-6140,95.84,43.01,560,558,0.0001982,,1.03
2023-090M,57112,STARLINK-6141,95.84,43.00,560,558,0.0001448,,0.68
2023-090N,57113,STARLINK-6142,95.84,43.00,560,558,0.0001357,,0.89
2023-090P,57114,STARLINK-6125,95.83,43.00,560,558,0.0001256,,1.03
2023-090Q,57115,STARLINK-6085,95.84,43.01,561,557,0.0002280,,1.03
2023-090R,57116,STARLINK-6129,95.84,43.00,560,558,0.0001254,,0.69
2023-090S,57117,STARLINK-6148,95.84,43.00,560,558,0.0000893,,1.04
2023-090T,57118,STARLINK-6151,95.84,43.00,560,558,0.0001359,,1.16
2023-090U,57119,STARLINK-6150,95.84,43.00,560,558,0.0001010,,0.64
2023-090V,57120,STARLINK-6147,95.84,43.00,560,558,0.0000947,,1.04
2023-090W,57121,STARLINK-6152,95.84,43.00,559,559,0.0000314,,0.65
2023-090X,57122,STARLINK-6149,95.84,43.00,560,558,0.0001194,,1.05
2023-090Y,57123,STARLINK-6154,95.84,43.00,560,558,0.0001515,,1.05
2023-090Z,57124,STARLINK-6146,95.84,43.00,560,558,0.0000925,,1.05
2023-090AA,57125,STARLINK-6100,95.83,43.00,560,558,0.0001323,,1.07
2023-090AB,57126,STARLINK-6167,95.84,43.00,560,559,0.0000738,,0.65
2023-090AC,57127,STARLINK-6165,95.84,43.01,560,558,0.0001359,,0.66
2023-090AD,57128,STARLINK-6163,95.84,43.00,559,559,0.0000479,,0.65
2023-090AE,57129,STARLINK-6170,95.84,43.00,560,558,0.0000891,,0.72
2023-090AF,57130,STARLINK-6172,95.84,43.00,559,559,0.0000317,,0.66
2023-090AG,57131,STARLINK-6162,95.84,43.00,560,558,0.0001085,,1.06
2023-090AH,57132,STARLINK-6128,95.84,43.00,560,559,0.0000559,,0.67
2023-090AJ,57133,STARLINK-6143,95.84,43.00,560,558,0.0001255,,0.94
2023-090AK,57134,STARLINK-6133,95.84,43.00,560,558,0.0001078,,1.06
2023-090AL,57135,STARLINK-6127,95.84,43.00,560,558,0.0000886,,0.68
2023-090AM,57136,STARLINK-6112,95.84,43.00,560,558,0.0001048,,0.93
2023-090AN,57137,STARLINK-5347,95.84,43.01,560,558,0.0001209,,1.14
2023-090AP,57138,STARLINK-5336,95.84,43.00,560,558,0.0001267,,0.93
2023-090AQ,57139,STARLINK-5355,95.84,43.00,559,559,0.0000445,,0.68
2023-090AS,57141,STARLINK-5357,95.84,43.00,559,559,0.0000451,,0.68
2023-090AT,57142,STARLINK-5361,95.84,43.00,559,559,0.0000522,,0.69
2023-090AU,57143,STARLINK-5358,95.84,43.00,560,558,0.0001504,,0.96
2023-090AV,57144,STARLINK-5150,95.84,43.01,560,558,0.0001314,,0.68
2023-090AW,57145,STARLINK-5768,95.84,43.01,561,557,0.0003436,,0.70
2023-090AX,57146,STARLINK-5791,95.84,43.00,560,558,0.0001276,,0.96
2023-090AY,57147,STARLINK-5765,95.84,43.00,560,559,0.0000734,,0.71
2023-090AZ,57148,STARLINK-5788,95.84,43.00,560,558,0.0001135,,0.71
2023-090BA,57149,STARLINK-5778,95.84,43.01,560,558,0.0001036,,1.02
2023-090BB,57150,STARLINK-5780,95.84,43.00,559,559,0.0000538,,0.70
2023-090BC,57151,STARLINK-5776,95.84,43.00,560,558,0.0001082,,0.70
2023-090BD,57152,STARLINK-6164,95.84,43.00,560,558,0.0001017,,1.16
2023-090BE,57153,STARLINK-5879,95.84,43.00,560,558,0.0001022,,1.07
2023-090BF,57154,STARLINK-6106,95.84,43.01,560,558,0.0001077,,0.70
2023-090BG,57155,STARLINK-6108,95.84,43.01,560,558,0.0001508,,0.72
2023-090BH,57156,STARLINK-6137,95.84,43.00,559,559,0.0000496,,0.72
2023-094A,57218,STARLINK-5525,95.84,43.00,560,558,0.0001404,,0.77
2023-094B,57219,STARLINK-5520,95.84,43.01,560,558,0.0001156,,0.65
2023-094C,57220,STARLINK-5880,95.84,43.00,560,558,0.0001225,,1.33
2023-094D,57221,STARLINK-5875,95.83,43.00,560,558,0.0001671,,0.71
2023-094E,57222,STARLINK-5870,95.84,43.00,560,558,0.0001585,,0.72
2023-094F,57223,STARLINK-5519,95.84,43.00,560,558,0.0001127,,0.72
2023-094G,57224,STARLINK-5983,95.83,43.00,560,558,0.0001520,,0.72
2023-094H,57225,STARLINK-6294,95.84,43.00,560,558,0.0001104,,0.72
2023-094J,57226,STARLINK-6350,95.84,43.00,560,558,0.0001328,,1.33
2023-094K,57227,STARLINK-5996,95.84,43.00,560,558,0.0001205,,0.66
2023-094L,57228,STARLINK-6230,95.84,43.00,560,558,0.0001765,,0.67
2023-094M,57229,STARLINK-6233,95.84,43.00,560,558,0.0001439,,0.67
2023-094N,57230,STARLINK-6250,95.84,43.00,560,558,0.0001191,,1.34
2023-094P,57231,STARLINK-5840,95.84,43.00,560,558,0.0001121,,0.77
2023-094Q,57232,STARLINK-5872,95.84,43.00,560,558,0.0001148,,0.64
2023-094R,57233,STARLINK-5866,95.84,43.00,560,558,0.0001361,,0.63
2023-094S,57234,STARLINK-6368,95.84,43.00,560,558,0.0001042,,0.64
2023-094T,57235,STARLINK-6360,95.84,43.00,560,558,0.0001137,,0.63
2023-094U,57236,STARLINK-6315,95.84,43.00,560,558,0.0000979,,0.76
2023-094V,57237,STARLINK-6365,95.84,43.00,560,558,0.0001343,,0.63
2023-094W,57238,STARLINK-6334,95.84,43.00,560,558,0.0001176,,0.77
2023-094X,57239,STARLINK-6330,95.84,43.00,560,558,0.0001412,,0.77
2023-094Y,57240,STARLINK-6351,95.84,43.00,560,558,0.0001191,,0.71
2023-094Z,57241,STARLINK-6349,95.84,43.00,560,558,0.0001131,,0.70
2023-094AA,57242,STARLINK-6306,95.84,43.00,560,558,0.0001189,,0.64
2023-094AB,57243,STARLINK-6346,95.84,43.00,560,558,0.0000926,,1.37
2023-094AC,57244,STARLINK-5610,95.84,43.00,560,558,0.0001230,,0.71
2023-094AD,57245,STARLINK-5587,95.84,43.00,560,558,0.0001158,,0.64
2023-094AE,57246,STARLINK-5049,95.84,43.00,560,558,0.0001107,,0.74
2023-094AF,57247,STARLINK-5039,95.84,43.00,560,558,0.0001240,,0.71
2023-094AG,57248,STARLINK-5514,95.84,43.00,560,558,0.0001208,,0.72
2023-094AH,57249,STARLINK-5517,95.84,43.00,560,558,0.0001391,,1.39
2023-094AJ,57250,STARLINK-5488,95.84,43.00,560,558,0.0001558,,0.66
2023-094AK,57251,STARLINK-5513,95.84,43.00,560,558,0.0001302,,0.72
2023-094AL,57252,STARLINK-5511,95.84,43.00,560,558,0.0001063,,0.74
2023-094AM,57253,STARLINK-5516,95.84,43.00,560,558,0.0001169,,0.72
2023-094AN,57254,STARLINK-5490,95.84,43.00,560,558,0.0001217,,0.74
2023-094AP,57255,STARLINK-5481,95.84,43.00,560,558,0.0001252,,0.81
2023-094AQ,57256,STARLINK-5512,95.84,43.00,560,558,0.0001235,,0.69
2023-094AR,57257,STARLINK-5503,95.84,43.00,560,558,0.0001419,,0.73
2023-094AS,57258,STARLINK-5476,95.84,43.00,560,558,0.0001230,,0.81
2023-094AU,57260,STARLINK-5026,95.84,43.00,560,558,0.0001221,,0.62
2023-094AV,57261,STARLINK-5485,95.84,43.00,560,558,0.0001433,,0.62
2023-094AW,57262,STARLINK-5504,95.84,43.00,560,558,0.0001284,,0.74
2023-094AX,57263,STARLINK-5509,95.84,43.00,560,558,0.0001202,,0.62
2023-094AY,57264,STARLINK-5858,95.84,43.01,560,558,0.0001086,,0.82
2023-094AZ,57265,STARLINK-5890,95.84,43.00,560,558,0.0001239,,0.69
2023-096A,57290,STARLINK-30198,95.84,43.01,560,559,0.0000729,,0.83
2023-096B,57291,STARLINK-30239,95.84,43.01,562,556,0.0004102,,1.03
2023-096C,57292,STARLINK-30210,95.84,43.00,560,558,0.0001418,,0.83
2023-096E,57294,STARLINK-30235,95.84,43.00,559,559,0.0000474,,0.51
2023-096F,57295,STARLINK-30206,95.84,43.00,560,558,0.0000922,,0.82
2023-096G,57296,STARLINK-30238,95.84,43.00,559,559,0.0000624,,1.04
2023-096H,57297,STARLINK-30234,95.68,43.00,552,550,0.0001386,,0.81
2023-096J,57298,STARLINK-30241,95.84,43.00,561,557,0.0002455,,1.01
2023-096K,57299,STARLINK-30199,95.84,43.01,560,558,0.0001556,,1.05
2023-096L,57300,STARLINK-30236,95.84,43.00,560,558,0.0000921,,1.05
2023-096M,57301,STARLINK-30201,95.84,43.01,560,558,0.0001321,,0.52
2023-096N,57302,STARLINK-30233,95.84,43.01,560,558,0.0002054,,0.53
2023-096P,57303,STARLINK-30232,95.84,43.00,559,559,0.0000557,,0.80
2023-096Q,57304,STARLINK-30211,95.84,43.01,560,558,0.0001448,,0.80
2023-096R,57305,STARLINK-30177,95.84,43.00,560,559,0.0000618,,0.80
2023-096S,57306,STARLINK-30200,95.84,43.00,560,558,0.0001417,,0.53
2023-096T,57307,STARLINK-30209,95.84,43.00,560,558,0.0001387,,0.81
2023-096U,57308,STARLINK-30194,95.84,43.00,560,558,0.0001136,,0.81
2023-096V,57309,STARLINK-30163,95.80,43.00,558,557,0.0000681,,0.83
2023-096W,57310,STARLINK-30184,95.84,43.01,560,558,0.0001055,,0.87
2023-096X,57311,STARLINK-30175,95.84,43.00,560,558,0.0000920,,1.15
2023-099A,57328,STARLINK-6290,95.84,43.00,560,558,0.0001153,,0.96
2023-099B,57329,STARLINK-6138,95.84,43.00,559,559,0.0000481,,0.97
2023-099C,57330,STARLINK-6212,95.84,43.00,560,558,0.0001362,,0.96
2023-099D,57331,STARLINK-6234,95.84,43.00,560,558,0.0001325,,1.09
2023-099E,57332,STARLINK-5831,95.84,43.00,560,558,0.0001164,,0.50
2023-099F,57333,STARLINK-5585,95.84,43.00,560,559,0.0000702,,0.50
2023-099G,57334,STARLINK-5589,95.84,43.00,560,559,0.0000756,,0.97
2023-099H,57335,STARLINK-6316,95.84,43.01,560,558,0.0001347,,0.72
2023-099J,57336,STARLINK-6320,95.83,43.00,560,558,0.0001499,,0.94
2023-099K,57337,STARLINK-6322,95.84,43.00,560,558,0.0001382,,0.97
2023-099L,57338,STARLINK-6374,95.84,43.00,560,558,0.0000979,,0.71
2023-099M,57339,STARLINK-6332,95.84,43.00,560,558,0.0001260,,0.97
2023-099N,57340,STARLINK-6321,95.84,43.01,560,558,0.0001477,,1.12
2023-099P,57341,STARLINK-6377,95.84,43.00,560,558,0.0001828,,0.72
2023-099Q,57342,STARLINK-6375,95.84,43.00,560,559,0.0000852,,0.94
2023-099R,57343,STARLINK-6379,95.84,43.00,561,558,0.0002188,,0.72
2023-099S,57344,STARLINK-6380,95.84,43.00,560,558,0.0001305,,1.13
2023-099T,57345,STARLINK-6373,95.84,43.01,561,558,0.0002097,,0.46
2023-099U,57346,STARLINK-6359,95.84,43.00,560,558,0.0001562,,0.95
2023-099V,57347,STARLINK-6378,95.84,43.00,560,558,0.0001238,,1.07
2023-099W,57348,STARLINK-6372,95.84,43.01,560,558,0.0001398,,1.09
2023-099X,57349,STARLINK-6376,95.84,43.00,560,558,0.0001275,,0.95
2023-099Y,57350,STARLINK-6362,95.84,43.00,560,558,0.0001779,,0.48
2023-099Z,57351,STARLINK-6331,95.84,43.00,560,558,0.0001047,,1.09
2023-099AA,57352,STARLINK-6297,95.84,43.01,560,558,0.0001942,,0.49
2023-099AB,57353,STARLINK-6324,95.84,43.00,560,558,0.0001464,,0.96
2023-099AC,57354,STARLINK-6293,95.84,43.00,560,558,0.0001029,,0.49
2023-099AD,57355,STARLINK-6276,95.84,43.00,560,558,0.0001779,,0.48
2023-099AE,57356,STARLINK-6355,95.84,43.00,560,558,0.0000856,,1.03
2023-099AF,57357,STARLINK-5600,95.84,43.00,561,558,0.0002195,,0.49
2023-099AG,57358,STARLINK-6299,95.84,43.01,560,558,0.0001275,,0.50
2023-099AH,57359,STARLINK-6347,95.84,43.00,560,558,0.0001487,,0.48
2023-099AJ,57360,STARLINK-6348,95.84,43.00,560,558,0.0001107,,0.97
2023-099AK,57361,STARLINK-6340,95.84,43.01,560,558,0.0001053,,1.16
2023-099AL,57362,STARLINK-6343,95.84,43.00,560,558,0.0001451,,0.51
2023-099AM,57363,STARLINK-6356,95.84,43.00,560,558,0.0000978,,0.50
2023-099AN,57364,STARLINK-6338,95.84,43.00,560,558,0.0001681,,0.51
2023-099AP,57365,STARLINK-5007,95.84,43.00,560,558,0.0001512,,0.52
2023-099AQ,57366,STARLINK-6174,95.84,43.00,560,558,0.0001529,,1.18
