dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1641459600,2022-01-06 09:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,13.05,10000,3.7,11.79,10.68,14.68,1015,,,53,1.54,240,,,,,,0,800,Clear,sky is clear,01n
1641463200,2022-01-06 10:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,13.07,10000,3.98,11.84,10.13,13.63,1014,,,54,0,0,,,,,,0,800,Clear,sky is clear,01n
1641466800,2022-01-06 11:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,12.02,10000,3.77,10.77,10.29,13.07,1015,,,57,0,0,,,,,,0,800,Clear,sky is clear,01n
1641470400,2022-01-06 12:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,10.91,10000,3.69,9.65,10.24,11.96,1015,,,61,0,0,,,,,,0,800,Clear,sky is clear,01n
1641474000,2022-01-06 13:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,10.91,10000,3.69,9.65,8.29,11.74,1015,,,61,0,0,,,,,,0,800,Clear,sky is clear,01n
1641477600,2022-01-06 14:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,11.74,10000,3.01,10.41,8.29,11.96,1014,,,55,0,0,,,,,,0,800,Clear,sky is clear,01n
1641481200,2022-01-06 15:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,10.61,10000,2.94,9.27,8.29,11.96,1015,,,59,2.47,21,,,,,,0,800,Clear,sky is clear,01d
1641484800,2022-01-06 16:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,12.04,10000,3.79,10.79,10.29,12.29,1014,,,57,2.41,17,,,,,,0,800,Clear,sky is clear,01d
1641488400,2022-01-06 17:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,14.68,10000,4.09,13.48,13.01,16.35,998,,,49,2.19,14,,,,,,0,800,Clear,sky is clear,01d
1641492000,2022-01-06 18:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,16.25,10000,3.99,15.08,14.23,18.63,1005,,,44,0.89,180,3.58,,,,,0,800,Clear,sky is clear,01d
1641495600,2022-01-06 19:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,18.5,10000,7.6,17.68,16.24,20.87,1015,,,49,2.24,183,4.47,,,,,0,800,Clear,sky is clear,01d
1641499200,2022-01-06 20:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,21.17,10000,7.77,20.44,16.79,23.09,1004,,,42,2.68,221,4.47,,,,,0,800,Clear,sky is clear,01d
1641502800,2022-01-06 21:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,21.1,10000,8.05,20.39,18.46,23.64,1013,,,43,2.06,150,,,,,,0,800,Clear,sky is clear,01d
1641506400,2022-01-06 22:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,21.92,10000,8.44,21.26,18.46,24.2,1012,,,42,3.09,140,,,,,,0,800,Clear,sky is clear,01d
1641510000,2022-01-06 23:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,20.83,10000,8.47,20.14,18.46,23.64,1011,,,45,2.57,120,,,,,,0,800,Clear,sky is clear,01d
1641513600,2022-01-07 00:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,19.21,10000,7,18.36,16.79,23.29,1012,,,45,3.6,170,,,,,,0,800,Clear,sky is clear,01d
1641517200,2022-01-07 01:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,17.68,10000,6.55,16.76,13.46,20.29,999,,,48,2.57,160,,,,,,0,800,Clear,sky is clear,01n
1641520800,2022-01-07 02:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,16.22,10000,6.08,15.23,11.79,19.29,999,,,51,0,0,,,,,,0,800,Clear,sky is clear,01n
1641524400,2022-01-07 03:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,15.37,10000,6.12,14.37,11.24,18.02,999,,,54,0,0,,,,,,0,800,Clear,sky is clear,01n
1641528000,2022-01-07 04:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,15.03,10000,6.33,14.05,11.9,17.46,995,,,56,0,0,,,,,,0,800,Clear,sky is clear,01n
1641531600,2022-01-07 05:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,15.99,10000,5.58,14.95,12.52,16.91,985,,,50,0,0,,,,,,0,800,Clear,sky is clear,01n
1641535200,2022-01-07 06:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,14.89,10000,5.41,13.82,13.29,15.8,986,,,53,0,0,,,,,,0,800,Clear,sky is clear,01n
1641538800,2022-01-07 07:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,13.97,10000,5.34,12.88,11.41,14.68,986,,,56,0,0,,,,,,0,800,Clear,sky is clear,01n
1641542400,2022-01-07 08:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,13.77,10000,5.66,12.72,11.29,14.68,986,,,58,0,0,,,,,,0,800,Clear,sky is clear,01n
1641546000,2022-01-07 09:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,12.53,10000,5.45,11.46,11.29,13.02,986,,,62,0,0,,,,,,0,800,Clear,sky is clear,01n
1641549600,2022-01-07 10:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,12.32,10000,5.49,11.25,9.29,13.02,986,,,63,0,0,,,,,,0,800,Clear,sky is clear,01n
1641553200,2022-01-07 11:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,12.11,10000,5.29,11.02,8.29,13.02,985,,,63,0,0,,,,,,0,800,Clear,sky is clear,01n
1641556800,2022-01-07 12:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,11.42,10000,5.3,10.34,7.29,11.91,985,,,66,0,0,,,,,,0,800,Clear,sky is clear,01n
1641560400,2022-01-07 13:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,11.42,10000,5.52,10.37,8.29,11.91,985,,,67,0,0,,,,,,0,800,Clear,sky is clear,01n
1641564000,2022-01-07 14:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,10.86,10000,6.42,9.93,7.29,11.35,986,,,74,0,0,,,,,,0,800,Clear,sky is clear,01n
1641567600,2022-01-07 15:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,9.62,10000,6.52,9.17,7.29,9.68,986,,,81,1.54,90,,,,,,0,800,Clear,sky is clear,01d
1641571200,2022-01-07 16:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,10.18,10000,7.6,9.45,8.29,10.24,987,,,84,0,0,,,,,,0,800,Clear,sky is clear,01d
1641574800,2022-01-07 17:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,10.8,10000,3.82,9.55,9.21,13.97,1015,,,62,0,0,,,,,,0,800,Clear,sky is clear,01d
1641578400,2022-01-07 18:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,11.86,10000,8.34,11.16,11.74,13.46,1014,,,79,1.54,0,,,,,,0,800,Clear,sky is clear,01d
1641582000,2022-01-07 19:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,13.27,10000,9.33,12.66,12.57,16.24,1001,,,77,3.6,130,,,,,,0,800,Clear,sky is clear,01d
1641585600,2022-01-07 20:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,14.45,9656,9.68,13.86,13.96,15.31,1000,,,73,3.6,110,,,,,,0,721,Haze,haze,50d
1641589200,2022-01-07 21:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,13.9,8047,9.74,13.33,13.01,15.29,1001,,,76,5.66,120,,,,,,0,721,Haze,haze,50d
1641592800,2022-01-07 22:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,13.5,6437,9.16,12.86,13.12,18.46,1012,,,75,4.12,190,,,,,,0,721,Haze,haze,50d
1641596400,2022-01-07 23:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,13.09,6437,8.96,12.44,12.57,16.24,1011,,,76,4.63,120,,,,,,0,721,Haze,haze,50d
1641600000,2022-01-08 00:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,12.22,4828,8.88,11.59,10.68,15.13,1002,,,80,4.12,120,,,,,,0,721,Haze,haze,50d
1641603600,2022-01-08 01:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,11.06,3219,8.46,10.41,10.13,13.46,1002,,,84,2.57,160,,,,,,0,721,Haze,haze,50n
1641607200,2022-01-08 02:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,10.57,3219,8.5,9.95,9.79,12.91,1003,,,87,3.09,140,,,,,,100,721,Haze,haze,50n
1641610800,2022-01-08 03:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,10.75,3219,8.68,10.15,9.19,12.91,1003,,,87,2.57,120,,,,,,100,721,Haze,haze,50n
1641614400,2022-01-08 04:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,10.92,3219,8.67,10.31,9.19,12.85,1003,,,86,3.6,130,,,,,,100,721,Haze,haze,50n
1641618000,2022-01-08 05:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,10.75,8047,8.68,10.15,9.19,12.85,1003,,,87,2.57,140,,,,,,100,721,Haze,haze,50n
1641621600,2022-01-08 06:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,10.6,10000,9.19,10.09,9.19,12.35,1004,,,91,0,0,,,,,,100,804,Clouds,overcast clouds,04n
1641625200,2022-01-08 07:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,10.6,10000,9.36,10.12,9.19,12.35,1004,,,92,2.06,140,,,,,,100,804,Clouds,overcast clouds,04n
1641628800,2022-01-08 08:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,10.6,10000,9.36,10.12,9.19,12.29,1004,,,92,0,0,,,,,,100,804,Clouds,overcast clouds,04n
1641632400,2022-01-08 09:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,10.47,10000,9.23,9.97,8.63,12.35,1004,,,92,0.89,65,3.58,,,,,100,804,Clouds,overcast clouds,04n
1641636000,2022-01-08 10:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,10.38,10000,9.14,9.88,8.63,11.8,1005,,,92,2.06,130,,,,,,100,804,Clouds,overcast clouds,04n
1641639600,2022-01-08 11:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,10.26,10000,8.86,9.72,9.19,12.29,1005,,,91,2.57,80,,,,,,100,804,Clouds,overcast clouds,04n
1641643200,2022-01-08 12:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,9.75,10000,8.03,9.75,8.63,11.74,1005,,,89,0,0,,,,,,40,802,Clouds,scattered clouds,03n
1641646800,2022-01-08 13:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,9.17,10000,7.12,9.17,7.53,11.18,999,,,87,0,0,,,,,,0,800,Clear,sky is clear,01n
1641650400,2022-01-08 14:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,9.35,10000,6.96,9.35,8.57,10.63,992,,,85,0,0,,,,,,0,800,Clear,sky is clear,01n
1641654000,2022-01-08 15:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,9,10000,6.62,8.47,8.02,10.63,993,,,85,1.54,360,,,,,,20,801,Clouds,few clouds,02d
1641657600,2022-01-08 16:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,8.79,10000,6.41,8.79,8.02,10.07,994,,,85,0,0,,,,,,0,800,Clear,sky is clear,01d
1641661200,2022-01-08 17:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,10.23,9656,7.12,9.42,9.19,11.24,1000,,,81,1.54,160,,,,,,0,721,Haze,haze,50d
1641664800,2022-01-08 18:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,12.15,10000,7.86,11.38,11.35,14.58,1006,,,75,1.34,146,2.24,,,,,0,800,Clear,sky is clear,01d
1641668400,2022-01-08 19:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,14.02,10000,8.43,13.28,13.57,15.29,1008,,,69,0,0,,,,,,0,800,Clear,sky is clear,01d
1641672000,2022-01-08 20:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,14.7,10000,7.97,13.9,14.02,15.35,1005,,,64,2.68,226,6.71,,,,,0,800,Clear,sky is clear,01d
1641675600,2022-01-08 21:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,15.4,10000,8.63,14.67,13.46,18.46,1007,,,64,2.06,250,,,,,,0,800,Clear,sky is clear,01d
1641679200,2022-01-08 22:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,15.88,10000,8.38,15.12,14.57,17.85,1006,,,61,2.06,0,,,,,,0,800,Clear,sky is clear,01d
1641682800,2022-01-08 23:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,16.02,10000,8.51,15.27,14.02,17.91,1006,,,61,1.79,146,5.81,,,,,0,800,Clear,sky is clear,01d
1641686400,2022-01-09 00:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,14.35,10000,8.53,13.62,12.01,16.8,1006,,,68,2.24,241,5.81,,,,,0,800,Clear,sky is clear,01d
1641690000,2022-01-09 01:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,13.51,10000,8.15,12.74,11.35,16.29,1004,,,70,0.89,189,4.47,,,,,0,800,Clear,sky is clear,01d
1641693600,2022-01-09 02:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,12.45,10000,7.75,11.66,11.24,14.52,1001,,,73,0,0,,,,,,0,800,Clear,sky is clear,01n
1641697200,2022-01-09 03:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,11.47,10000,7.2,10.63,9.57,13.4,1002,,,75,0,0,,,,,,0,800,Clear,sky is clear,01n
1641700800,2022-01-09 04:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,11.31,10000,7.24,10.48,9.02,12.29,998,,,76,0,0,,,,,,0,800,Clear,sky is clear,01n
1641704400,2022-01-09 05:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,11.48,10000,7.21,10.64,10.69,11.74,996,,,75,0,0,,,,,,0,800,Clear,sky is clear,01n
1641708000,2022-01-09 06:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,11.12,10000,7.25,10.3,9.58,11.74,997,,,77,0,0,,,,,,0,800,Clear,sky is clear,01n
1641711600,2022-01-09 07:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,10.56,10000,6.89,9.71,9.02,11.18,997,,,78,0,0,,,,,,0,800,Clear,sky is clear,01n
1641715200,2022-01-09 08:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,10.04,10000,6.57,9.16,9.29,10.63,995,,,79,1.54,340,,,,,,0,800,Clear,sky is clear,01n
1641718800,2022-01-09 09:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,10.04,10000,7.11,9.24,8.29,10.63,994,,,82,0,0,,,,,,0,800,Clear,sky is clear,01n
1641722400,2022-01-09 10:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,9.7,10000,6.78,9.7,7.29,10.63,994,,,82,0,0,,,,,,0,800,Clear,sky is clear,01n
1641726000,2022-01-09 11:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,9.83,10000,6.37,9.83,7.29,10.07,994,,,79,0,0,,,,,,0,800,Clear,sky is clear,01n
1641729600,2022-01-09 12:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,6.19,10000,2.1,6.19,4.55,9.52,1020,,,75,0,0,,,,,,0,800,Clear,sky is clear,01n
1641733200,2022-01-09 13:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,9.3,10000,4.52,9.3,6.29,9.52,1021,,,72,0.45,97,0.45,,,,,0,800,Clear,sky is clear,01n
1641736800,2022-01-09 14:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,10.52,10000,3.32,9.22,5.29,11.35,1021,,,61,2.06,350,,,,,,0,800,Clear,sky is clear,01n
1641740400,2022-01-09 15:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,10.83,10000,2.41,9.43,5.29,11.9,1022,,,56,0,0,,,,,,0,800,Clear,sky is clear,01d
1641744000,2022-01-09 16:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,11.1,10000,2.41,9.7,7.29,12.46,1022,,,55,0,0,,,,,,0,800,Clear,sky is clear,01d
1641747600,2022-01-09 17:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,11.79,10000,4.05,10.57,10.29,14.57,1023,,,59,0,0,,,,,,0,800,Clear,sky is clear,01d
1641751200,2022-01-09 18:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,14.03,10000,2.6,12.69,12.57,16.42,1024,,,46,0.45,23,0.89,,,,,0,800,Clear,sky is clear,01d
1641754800,2022-01-09 19:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,16.78,10000,3.12,15.56,15.35,19.76,1024,,,40,0.45,187,1.34,,,,,0,800,Clear,sky is clear,01d
1641758400,2022-01-09 20:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,20.62,10000,1.98,19.49,20.35,21.42,1023,,,29,0.89,314,1.34,,,,,0,800,Clear,sky is clear,01d
1641762000,2022-01-09 21:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,21.48,10000,0.08,20.31,21.24,21.96,1023,,,24,0.45,327,0.45,,,,,0,800,Clear,sky is clear,01d
1641765600,2022-01-09 22:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,22.02,10000,-1.14,20.83,21.79,22.29,1011,,,21,1.79,84,3.58,,,,,0,800,Clear,sky is clear,01d
1641769200,2022-01-09 23:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,20.72,10000,1.57,19.58,19.79,22.29,1023,,,28,0,0,,,,,,0,800,Clear,sky is clear,01d
1641772800,2022-01-10 00:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,19.73,10000,1.68,18.54,18.01,22.29,1023,,,30,1.54,350,,,,,,0,800,Clear,sky is clear,01d
1641776400,2022-01-10 01:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,17.34,10000,3.26,16.15,14.57,21.29,1024,,,39,3.09,350,,,,,,0,800,Clear,sky is clear,01d
1641780000,2022-01-10 02:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,17.22,10000,-0.43,15.78,15.3,18.29,1011,,,30,3.09,360,,,,,,0,800,Clear,sky is clear,01n
1641783600,2022-01-10 03:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,14.61,10000,2.18,13.25,13.01,18.29,1025,,,43,3.09,10,,,,,,0,800,Clear,sky is clear,01n
1641787200,2022-01-10 04:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,14.5,10000,-0.33,12.95,11.9,16.35,1013,,,36,2.24,351,5.81,,,,,0,800,Clear,sky is clear,01n
1641790800,2022-01-10 05:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,14.68,10000,-0.19,13.14,11.42,16.24,1014,,,36,1.79,17,4.47,,,,,0,800,Clear,sky is clear,01n
1641794400,2022-01-10 06:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,14.18,10000,-0.25,12.62,10.69,16.24,1014,,,37,2.57,40,,,,,,0,800,Clear,sky is clear,01n
1641798000,2022-01-10 07:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,14.53,10000,-1.73,12.87,12.29,16.24,1010,,,32,1.79,344,6.71,,,,,0,800,Clear,sky is clear,01n
1641801600,2022-01-10 08:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,14.03,10000,-1.39,12.38,13.07,15.68,1014,,,34,4.47,17,7.6,,,,,0,800,Clear,sky is clear,01n
1641805200,2022-01-10 09:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,13.63,10000,-1.7,11.94,12.29,14.13,1014,,,34,0.89,338,2.24,,,,,0,800,Clear,sky is clear,01n
1641808800,2022-01-10 10:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,13.96,10000,-1.44,12.3,10.87,14.68,1016,,,34,1.34,345,3.13,,,,,0,800,Clear,sky is clear,01n
1641812400,2022-01-10 11:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,13.38,10000,-2.25,11.64,10.29,15.13,1015,,,33,4.92,353,8.94,,,,,0,800,Clear,sky is clear,01n
1641816000,2022-01-10 12:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,13.25,10000,-2,11.52,10.29,14.12,1025,,,34,1.34,131,2.68,,,,,0,800,Clear,sky is clear,01n
1641819600,2022-01-10 13:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,13.03,10000,-1.82,11.3,9.2,14.12,1025,,,35,0.89,61,2.24,,,,,0,800,Clear,sky is clear,01n
1641823200,2022-01-10 14:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,13.25,10000,-2,11.52,9.29,14.12,1026,,,34,2.24,98,2.24,,,,,0,800,Clear,sky is clear,01n
1641826800,2022-01-10 15:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,13.32,10000,-1.94,11.6,9.29,14.12,1026,,,34,0.45,104,0.45,,,,,0,800,Clear,sky is clear,01d
1641830400,2022-01-10 16:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,13.95,10000,-1.45,12.29,10.29,14.68,1026,,,34,0.45,88,0.45,,,,,0,800,Clear,sky is clear,01d
1641834000,2022-01-10 17:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,14.73,10000,-1.57,13.09,13.29,15.24,1027,,,32,1.54,0,,,,,,0,800,Clear,sky is clear,01d
1641837600,2022-01-10 18:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,15.91,10000,-1.04,14.37,14.74,16.42,1027,,,31,0.45,66,0.89,,,,,0,800,Clear,sky is clear,01d
1641841200,2022-01-10 19:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,17.06,10000,0.68,15.68,16.24,17.46,1026,,,33,0.45,35,0.89,,,,,0,800,Clear,sky is clear,01d
1641844800,2022-01-10 20:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,18.73,10000,-1.49,17.31,18.57,19.29,1025,,,25,0.89,180,2.24,,,,,0,800,Clear,sky is clear,01d
1641848400,2022-01-10 21:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,19.39,10000,-1.99,17.99,19.12,21.29,1024,,,23,4.47,354,7.6,,,,,0,800,Clear,sky is clear,01d
1641852000,2022-01-10 22:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,19.46,10000,-1.43,18.09,19.12,22.29,1024,,,24,3.09,310,,,,,,0,800,Clear,sky is clear,01d
1641855600,2022-01-10 23:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,19.31,10000,-2.05,17.9,18.68,22.29,1023,,,23,3.09,330,,,,,,0,800,Clear,sky is clear,01d
1641859200,2022-01-11 00:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,18.19,10000,-1.42,16.74,17.01,21.29,1023,,,26,2.68,308,4.47,,,,,0,800,Clear,sky is clear,01d
1641862800,2022-01-11 01:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,17.12,10000,-2.23,15.57,16.35,19.29,1014,,,26,3.6,340,,,,,,0,800,Clear,sky is clear,01d
1641866400,2022-01-11 02:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,16.72,10000,-2.53,15.13,15.3,18.29,1015,,,26,2.24,303,7.6,,,,,0,800,Clear,sky is clear,01n
1641870000,2022-01-11 03:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,15.7,10000,-2.01,14.08,14.58,18.29,1015,,,29,2.24,339,6.71,,,,,0,800,Clear,sky is clear,01n
1641873600,2022-01-11 04:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,14.1,10000,-2.06,12.4,11.96,17.29,1015,,,32,2.68,332,8.94,,,,,0,800,Clear,sky is clear,01n
1641877200,2022-01-11 05:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,14.66,10000,-2.4,12.96,11.24,16.29,1015,,,30,0.89,341,2.24,,,,,0,800,Clear,sky is clear,01n
1641880800,2022-01-11 06:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,14.44,10000,-2.97,12.7,12.53,16.29,1015,,,29,2.06,360,,,,,,0,800,Clear,sky is clear,01n
1641884400,2022-01-11 07:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,14.65,10000,-3.23,12.9,13.63,16.29,1013,,,28,2.06,0,,,,,,0,800,Clear,sky is clear,01n
1641888000,2022-01-11 08:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,14.53,10000,-4.2,12.72,11.98,16.29,1014,,,26,5.66,330,,,,,,0,800,Clear,sky is clear,01n
1641891600,2022-01-11 09:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,14.13,10000,-3.63,12.33,13.29,14.23,1012,,,28,1.79,346,4.02,,,,,0,800,Clear,sky is clear,01n
1641895200,2022-01-11 10:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,13.36,10000,-4.22,11.48,10.31,14.12,1014,,,28,2.06,10,,,,,,0,800,Clear,sky is clear,01n
1641898800,2022-01-11 11:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,12.99,10000,-2.92,11.18,9.29,14.13,1013,,,32,0.89,350,1.79,,,,,0,800,Clear,sky is clear,01n
1641902400,2022-01-11 12:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,12.77,10000,-3.86,10.89,9.29,13.57,1013,,,30,0.89,338,1.79,,,,,0,800,Clear,sky is clear,01n
1641906000,2022-01-11 13:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,12.33,10000,-3.07,10.48,8.29,13.46,1022,,,33,0,0,,,,,,0,800,Clear,sky is clear,01n
1641909600,2022-01-11 14:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,12.86,10000,-3.79,10.98,10.31,13.68,1024,,,30,2.06,300,,,,,,0,800,Clear,sky is clear,01n
1641913200,2022-01-11 15:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,12.62,10000,-3.59,10.75,11.29,13.4,1024,,,31,1.54,320,,,,,,0,800,Clear,sky is clear,01d
1641916800,2022-01-11 16:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,13.69,10000,-3.96,11.85,11.29,14.13,1014,,,28,1.79,348,4.02,,,,,0,800,Clear,sky is clear,01d
1641920400,2022-01-11 17:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,15.11,10000,-3.31,13.38,13.4,16.42,1015,,,27,1.79,344,3.58,,,,,0,800,Clear,sky is clear,01d
1641924000,2022-01-11 18:00:00 +0000 UTC,-28800,Los Angeles,34.11621,-118.406868,16.66,10000,-2.58,15.06,15.9,17.52,1011,,,26,1.54,90,,,,,,0,800,Clear,sky is clear,01d
