dt,dt_iso,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1680944400,2023-04-08 09:00:00 +0000 UTC,New York,40.694305,-73.939876,4.54,10000,-5.9,0.69,3.16,5.44,1031,,,44,5.14,10,,,,,,0,800,Clear,sky is clear,01n
1680948000,2023-04-08 10:00:00 +0000 UTC,New York,40.694305,-73.939876,4.03,10000,-5.55,0.6,2.6,5.44,1032,,,47,4.12,10,,,,,,0,800,Clear,sky is clear,01n
1680951600,2023-04-08 11:00:00 +0000 UTC,New York,40.694305,-73.939876,3.59,10000,-5.43,0.38,2.6,4.31,1033,,,49,3.6,330,,,,,,0,800,Clear,sky is clear,01d
1680955200,2023-04-08 12:00:00 +0000 UTC,New York,40.694305,-73.939876,4.25,10000,-5.13,1.19,3.2,4.92,1034,,,48,3.6,20,,,,,,0,800,Clear,sky is clear,01d
1680958800,2023-04-08 13:00:00 +0000 UTC,New York,40.694305,-73.939876,5.49,10000,-5.4,1.66,4.31,6.55,1034,,,43,5.66,350,,,,,,0,800,Clear,sky is clear,01d
1680962400,2023-04-08 14:00:00 +0000 UTC,New York,40.694305,-73.939876,6.74,10000,-5.83,3.68,5.55,7.72,1033,,,38,4.63,30,,,,,,0,800,Clear,sky is clear,01d
1680966000,2023-04-08 15:00:00 +0000 UTC,New York,40.694305,-73.939876,7.85,10000,-5.9,4.28,6.56,8.87,1033,,,35,6.69,330,8.75,,,,,0,800,Clear,sky is clear,01d
1680969600,2023-04-08 16:00:00 +0000 UTC,New York,40.694305,-73.939876,8.31,10000,-6.22,5.63,6.87,8.92,1033,,,33,4.63,340,,,,,,0,800,Clear,sky is clear,01d
1680973200,2023-04-08 17:00:00 +0000 UTC,New York,40.694305,-73.939876,8.89,10000,-4.43,6.58,7.67,9.33,1032,,,37,4.12,30,,,,,,0,800,Clear,sky is clear,01d
1680976800,2023-04-08 18:00:00 +0000 UTC,New York,40.694305,-73.939876,9.91,10000,-6.08,7.62,7.76,11.54,1032,,,30,4.63,30,,,,,,0,800,Clear,sky is clear,01d
1680980400,2023-04-08 19:00:00 +0000 UTC,New York,40.694305,-73.939876,10.51,10000,-4.15,8.5,8.31,12.09,1031,,,34,2.57,0,,,,,,0,800,Clear,sky is clear,01d
1680984000,2023-04-08 20:00:00 +0000 UTC,New York,40.694305,-73.939876,9.99,10000,-5.26,7.52,7.66,11.54,1030,,,32,5.14,180,,,,,,0,800,Clear,sky is clear,01d
1680987600,2023-04-08 21:00:00 +0000 UTC,New York,40.694305,-73.939876,9.87,10000,-4.31,7.37,7.66,11.54,1030,,,35,5.14,180,,,,,,0,800,Clear,sky is clear,01d
1680991200,2023-04-08 22:00:00 +0000 UTC,New York,40.694305,-73.939876,9.21,10000,-2.96,6.36,6.88,11.09,1029,,,41,5.66,170,,,,,,0,800,Clear,sky is clear,01d
1680994800,2023-04-08 23:00:00 +0000 UTC,New York,40.694305,-73.939876,8.1,10000,-2.23,4.77,6.88,9.31,1030,,,47,6.17,170,,,,,,0,800,Clear,sky is clear,01d
1680998400,2023-04-09 00:00:00 +0000 UTC,New York,40.694305,-73.939876,7.59,10000,-1.67,4.31,5.99,8.76,1030,,,51,5.66,190,,,,,,0,800,Clear,sky is clear,01n
1681002000,2023-04-09 01:00:00 +0000 UTC,New York,40.694305,-73.939876,7.18,10000,-2.01,4,5.88,8.09,1030,,,51,5.14,200,,,,,,0,800,Clear,sky is clear,01n
1681005600,2023-04-09 02:00:00 +0000 UTC,New York,40.694305,-73.939876,7.02,10000,-2.14,3.8,5.88,8.2,1031,,,51,5.14,210,,,,,,0,800,Clear,sky is clear,01n
1681009200,2023-04-09 03:00:00 +0000 UTC,New York,40.694305,-73.939876,6.88,10000,-2.25,3.86,5.38,7.87,1031,,,51,4.63,230,,,,,,0,800,Clear,sky is clear,01n
1681012800,2023-04-09 04:00:00 +0000 UTC,New York,40.694305,-73.939876,6.38,10000,-2.2,3.49,4.88,7.87,1030,,,53,4.12,210,,,,,,0,800,Clear,sky is clear,01n
1681016400,2023-04-09 05:00:00 +0000 UTC,New York,40.694305,-73.939876,6.08,10000,-2.45,3.42,4.88,7.09,1030,,,53,3.6,250,,,,,,0,800,Clear,sky is clear,01n
1681020000,2023-04-09 06:00:00 +0000 UTC,New York,40.694305,-73.939876,5.86,10000,-2.19,3.48,4.92,7.21,1030,,,55,3.09,290,,,,,,0,800,Clear,sky is clear,01n
1681023600,2023-04-09 07:00:00 +0000 UTC,New York,40.694305,-73.939876,5.94,10000,-1.91,4.24,4.27,7.21,1030,,,56,2.24,325,2.24,,,,,0,800,Clear,sky is clear,01n
1681027200,2023-04-09 08:00:00 +0000 UTC,New York,40.694305,-73.939876,5.48,10000,-1.87,3.02,4.42,6.87,1030,,,58,3.09,320,,,,,,0,800,Clear,sky is clear,01n
1681030800,2023-04-09 09:00:00 +0000 UTC,New York,40.694305,-73.939876,5.22,10000,-1.68,3.56,3.71,6.54,1030,,,60,2.06,10,,,,,,0,800,Clear,sky is clear,01n
1681034400,2023-04-09 10:00:00 +0000 UTC,New York,40.694305,-73.939876,5.31,10000,-1.81,3.67,3.88,6.1,1031,,,59,2.06,30,,,,,,0,800,Clear,sky is clear,01n
1681038000,2023-04-09 11:00:00 +0000 UTC,New York,40.694305,-73.939876,5.46,10000,-1.48,3.3,3.71,6.54,1031,,,60,2.68,13,4.02,,,,,0,800,Clear,sky is clear,01d
1681041600,2023-04-09 12:00:00 +0000 UTC,New York,40.694305,-73.939876,6.71,10000,-1.93,3.2,5.43,7.81,1032,,,53,5.66,40,,,,,,0,800,Clear,sky is clear,01d
1681045200,2023-04-09 13:00:00 +0000 UTC,New York,40.694305,-73.939876,8.1,10000,-2.23,4.6,6.66,9.47,1032,,,47,6.69,50,,,,,,0,800,Clear,sky is clear,01d
1681048800,2023-04-09 14:00:00 +0000 UTC,New York,40.694305,-73.939876,9.55,10000,-2.4,6.45,7.87,11.14,1033,,,42,6.69,40,,,,,,0,800,Clear,sky is clear,01d
1681052400,2023-04-09 15:00:00 +0000 UTC,New York,40.694305,-73.939876,10.73,10000,-1.46,8.96,7.87,11.61,1033,,,42,6.69,40,,,,,,0,800,Clear,sky is clear,01d
1681056000,2023-04-09 16:00:00 +0000 UTC,New York,40.694305,-73.939876,10.94,10000,-0.73,9.24,7.76,12.65,1033,,,44,7.2,120,,,,,,0,800,Clear,sky is clear,01d
1681059600,2023-04-09 17:00:00 +0000 UTC,New York,40.694305,-73.939876,11.25,10000,-1.33,9.5,8.87,13.2,1033,,,41,7.72,130,,,,,,0,800,Clear,sky is clear,01d
1681063200,2023-04-09 18:00:00 +0000 UTC,New York,40.694305,-73.939876,10.76,10000,-2.02,8.94,8.78,12.09,1033,,,40,6.17,120,,,,,,0,800,Clear,sky is clear,01d
1681066800,2023-04-09 19:00:00 +0000 UTC,New York,40.694305,-73.939876,10.9,10000,-0.22,9.25,8.71,12.66,1033,,,46,7.2,150,,,,,,0,800,Clear,sky is clear,01d
1681070400,2023-04-09 20:00:00 +0000 UTC,New York,40.694305,-73.939876,10.53,10000,-1.06,8.79,8.71,12.1,1032,,,44,6.17,140,,,,,,0,800,Clear,sky is clear,01d
1681074000,2023-04-09 21:00:00 +0000 UTC,New York,40.694305,-73.939876,10.17,10000,-1.08,8.42,8.22,11.55,1031,,,45,6.17,180,,,,,,0,800,Clear,sky is clear,01d
1681077600,2023-04-09 22:00:00 +0000 UTC,New York,40.694305,-73.939876,9.14,10000,-1.13,5.78,7.66,10.09,1032,,,48,7.2,160,,,,,,0,800,Clear,sky is clear,01d
1681081200,2023-04-09 23:00:00 +0000 UTC,New York,40.694305,-73.939876,8.03,10000,-0.18,4.51,6.88,8.92,1031,,,56,6.69,160,,,,,,0,800,Clear,sky is clear,01d
1681084800,2023-04-10 00:00:00 +0000 UTC,New York,40.694305,-73.939876,7.18,10000,0.17,4,5.54,8.2,1031,,,61,5.14,160,,,,,,0,800,Clear,sky is clear,01n
1681088400,2023-04-10 01:00:00 +0000 UTC,New York,40.694305,-73.939876,6.8,10000,0.69,3.76,5.54,7.66,1032,,,65,4.63,180,,,,,,0,800,Clear,sky is clear,01n
1681092000,2023-04-10 02:00:00 +0000 UTC,New York,40.694305,-73.939876,6.62,10000,0.94,3.79,4.88,7.65,1032,,,67,4.12,180,,,,,,0,800,Clear,sky is clear,01n
1681095600,2023-04-10 03:00:00 +0000 UTC,New York,40.694305,-73.939876,6.45,10000,0.98,3.58,4.88,7.65,1032,,,68,4.12,190,,,,,,0,800,Clear,sky is clear,01n
1681099200,2023-04-10 04:00:00 +0000 UTC,New York,40.694305,-73.939876,6.31,10000,0.85,3.4,4.82,7.09,1032,,,68,4.12,200,,,,,,0,800,Clear,sky is clear,01n
1681102800,2023-04-10 05:00:00 +0000 UTC,New York,40.694305,-73.939876,6.08,10000,1.03,3.12,4.82,7.09,1032,,,70,4.12,230,,,,,,0,800,Clear,sky is clear,01n
1681106400,2023-04-10 06:00:00 +0000 UTC,New York,40.694305,-73.939876,5.83,10000,1.18,3.44,4.82,7.09,1032,,,72,3.09,190,,,,,,0,800,Clear,sky is clear,01n
1681110000,2023-04-10 07:00:00 +0000 UTC,New York,40.694305,-73.939876,5.71,10000,1.63,3.3,4.27,6.87,1031,,,75,3.09,210,,,,,,0,800,Clear,sky is clear,01n
1681113600,2023-04-10 08:00:00 +0000 UTC,New York,40.694305,-73.939876,5.65,10000,1.76,2.89,3.88,6.87,1031,,,76,3.6,250,,,,,,0,800,Clear,sky is clear,01n
1681117200,2023-04-10 09:00:00 +0000 UTC,New York,40.694305,-73.939876,5.67,10000,1.59,2.92,3.77,6.87,1031,,,75,3.6,230,,,,,,0,800,Clear,sky is clear,01n
1681120800,2023-04-10 10:00:00 +0000 UTC,New York,40.694305,-73.939876,5.35,10000,1.47,1.81,3.71,6.87,1031,,,76,4.92,360,7.6,,,,,0,800,Clear,sky is clear,01n
1681124400,2023-04-10 11:00:00 +0000 UTC,New York,40.694305,-73.939876,5.58,10000,1.5,2.24,4.27,6.1,1032,,,75,4.63,240,,,,,,0,800,Clear,sky is clear,01d
1681128000,2023-04-10 12:00:00 +0000 UTC,New York,40.694305,-73.939876,6.86,10000,1.58,4.08,5.43,8.2,1032,,,69,4.12,250,,,,,,0,800,Clear,sky is clear,01d
1681131600,2023-04-10 13:00:00 +0000 UTC,New York,40.694305,-73.939876,8.33,10000,1.48,5.89,6.56,9.87,1033,,,62,4.12,230,,,,,,0,800,Clear,sky is clear,01d
1681135200,2023-04-10 14:00:00 +0000 UTC,New York,40.694305,-73.939876,10.29,10000,0.33,8.68,7.76,12.09,1032,,,50,4.63,220,,,,,,0,800,Clear,sky is clear,01d
1681138800,2023-04-10 15:00:00 +0000 UTC,New York,40.694305,-73.939876,12.14,10000,0.26,10.56,10.88,13.77,1031,,,44,6.17,230,,,,,,0,800,Clear,sky is clear,01d
1681142400,2023-04-10 16:00:00 +0000 UTC,New York,40.694305,-73.939876,13.82,10000,-0.21,12.25,11.65,15.09,1031,,,38,6.69,220,,,,,,0,800,Clear,sky is clear,01d
1681146000,2023-04-10 17:00:00 +0000 UTC,New York,40.694305,-73.939876,16,10000,-0.59,14.49,13.22,17.1,1029,,,32,6.17,180,,,,,,0,800,Clear,sky is clear,01d
1681149600,2023-04-10 18:00:00 +0000 UTC,New York,40.694305,-73.939876,16.94,10000,-0.25,15.5,12.88,18.2,1029,,,31,6.17,190,,,,,,0,800,Clear,sky is clear,01d
1681153200,2023-04-10 19:00:00 +0000 UTC,New York,40.694305,-73.939876,16.69,10000,0.36,15.28,12.66,19.09,1028,,,33,6.69,190,,,,,,0,800,Clear,sky is clear,01d
1681156800,2023-04-10 20:00:00 +0000 UTC,New York,40.694305,-73.939876,16.5,10000,1.78,15.17,12.66,19.09,1027,,,37,7.2,190,,,,,,0,800,Clear,sky is clear,01d
1681160400,2023-04-10 21:00:00 +0000 UTC,New York,40.694305,-73.939876,15.76,10000,1.49,14.38,11.88,17.66,1026,,,38,7.2,180,,,,,,0,800,Clear,sky is clear,01d
1681164000,2023-04-10 22:00:00 +0000 UTC,New York,40.694305,-73.939876,14.77,10000,2,13.4,10.88,17.1,1026,,,42,7.2,180,,,,,,0,800,Clear,sky is clear,01d
1681167600,2023-04-10 23:00:00 +0000 UTC,New York,40.694305,-73.939876,14,10000,2.27,12.63,10.88,15.99,1026,,,45,8.23,190,10.29,,,,,0,800,Clear,sky is clear,01d
1681171200,2023-04-11 00:00:00 +0000 UTC,New York,40.694305,-73.939876,12.67,10000,3.61,11.4,10.46,14.32,1026,,,54,3.58,360,5.36,,,,,0,800,Clear,sky is clear,01n
1681174800,2023-04-11 01:00:00 +0000 UTC,New York,40.694305,-73.939876,12.37,10000,4.1,11.15,8.88,14.82,1026,,,57,6.17,190,,,,,,0,800,Clear,sky is clear,01n
1681178400,2023-04-11 02:00:00 +0000 UTC,New York,40.694305,-73.939876,12.1,10000,3.85,10.85,9.92,14.42,1026,,,57,3.58,360,8.49,,,,,0,800,Clear,sky is clear,01n
1681182000,2023-04-11 03:00:00 +0000 UTC,New York,40.694305,-73.939876,12.31,10000,2.75,10.95,9.36,15.09,1025,,,52,4.02,360,7.15,,,,,0,800,Clear,sky is clear,01n
1681185600,2023-04-11 04:00:00 +0000 UTC,New York,40.694305,-73.939876,12.67,10000,0.74,11.14,9.92,14.09,1025,,,44,3.6,230,,,,,,0,800,Clear,sky is clear,01n
1681189200,2023-04-11 05:00:00 +0000 UTC,New York,40.694305,-73.939876,12.37,10000,-0.15,10.76,10.99,13.88,1024,,,42,5.14,230,,,,,,0,800,Clear,sky is clear,01n
1681192800,2023-04-11 06:00:00 +0000 UTC,New York,40.694305,-73.939876,11.69,10000,-0.13,10.06,9.88,13.32,1024,,,44,4.12,230,,,,,,0,800,Clear,sky is clear,01n
1681196400,2023-04-11 07:00:00 +0000 UTC,New York,40.694305,-73.939876,11.09,10000,0.21,9.48,8.77,12.87,1023,,,47,4.92,360,8.05,,,,,0,800,Clear,sky is clear,01n
1681200000,2023-04-11 08:00:00 +0000 UTC,New York,40.694305,-73.939876,10.46,10000,0.21,8.84,8.77,12.21,1023,,,49,5.36,360,7.6,,,,,0,800,Clear,sky is clear,01n
1681203600,2023-04-11 09:00:00 +0000 UTC,New York,40.694305,-73.939876,9.98,10000,0.05,7.43,7.66,11.1,1023,,,50,5.36,360,8.49,,,,,0,800,Clear,sky is clear,01n
1681207200,2023-04-11 10:00:00 +0000 UTC,New York,40.694305,-73.939876,9.6,10000,0.24,6.96,7.66,11.1,1022,,,52,5.36,360,8.94,,,,,0,800,Clear,sky is clear,01n
1681210800,2023-04-11 11:00:00 +0000 UTC,New York,40.694305,-73.939876,9.42,10000,0.07,7.01,7.66,11.1,1023,,,52,4.63,240,,,,,,0,800,Clear,sky is clear,01d
1681214400,2023-04-11 12:00:00 +0000 UTC,New York,40.694305,-73.939876,10.34,10000,0.38,8.74,8.87,12.21,1023,,,50,3.58,360,7.15,,,,,0,800,Clear,sky is clear,01d
1681218000,2023-04-11 13:00:00 +0000 UTC,New York,40.694305,-73.939876,12.69,10000,0.12,11.11,11,13.92,1022,,,42,4.47,293,4.47,,,,,0,800,Clear,sky is clear,01d
1681221600,2023-04-11 14:00:00 +0000 UTC,New York,40.694305,-73.939876,14.98,10000,0.05,13.47,12.66,16.55,1022,,,36,4.12,230,,,,,,0,800,Clear,sky is clear,01d
1681225200,2023-04-11 15:00:00 +0000 UTC,New York,40.694305,-73.939876,17.67,10000,-0.09,16.28,14.98,19.88,1021,,,30,4.63,230,,,,,,0,800,Clear,sky is clear,01d
1681228800,2023-04-11 16:00:00 +0000 UTC,New York,40.694305,-73.939876,19.58,10000,0.09,18.3,16.65,21.55,1020,,,27,7.2,230,,,,,,0,800,Clear,sky is clear,01d
1681232400,2023-04-11 17:00:00 +0000 UTC,New York,40.694305,-73.939876,21.38,10000,-1.05,20.15,18.87,23.21,1019,,,22,7.2,230,,,,,,0,800,Clear,sky is clear,01d
1681236000,2023-04-11 18:00:00 +0000 UTC,New York,40.694305,-73.939876,22.18,10000,-3.54,20.9,19.42,23.77,1019,,,17,7.72,250,10.29,,,,,0,800,Clear,sky is clear,01d
1681239600,2023-04-11 19:00:00 +0000 UTC,New York,40.694305,-73.939876,22.23,10000,-2.19,21,20.87,23.21,1017,,,19,10.29,230,,,,,,0,800,Clear,sky is clear,01d
1681243200,2023-04-11 20:00:00 +0000 UTC,New York,40.694305,-73.939876,22.77,10000,-2.44,21.57,20.45,23.76,1016,,,18,10.29,230,,,,,,0,800,Clear,sky is clear,01d
1681246800,2023-04-11 21:00:00 +0000 UTC,New York,40.694305,-73.939876,22.24,10000,-1.57,21.04,20.54,23.2,1015,,,20,8.75,230,,,,,,0,800,Clear,sky is clear,01d
1681250400,2023-04-11 22:00:00 +0000 UTC,New York,40.694305,-73.939876,21.82,10000,-1.87,20.58,18.77,22.87,1014,,,20,7.72,230,,,,,,0,800,Clear,sky is clear,01d
1681254000,2023-04-11 23:00:00 +0000 UTC,New York,40.694305,-73.939876,21.32,10000,-1.1,20.08,17.88,22.21,1015,,,22,7.72,240,,,,,,0,800,Clear,sky is clear,01d
1681257600,2023-04-12 00:00:00 +0000 UTC,New York,40.694305,-73.939876,20.48,10000,-1.18,19.18,17.1,22.09,1014,,,23,6.69,270,,,,,,0,800,Clear,sky is clear,01n
1681261200,2023-04-12 01:00:00 +0000 UTC,New York,40.694305,-73.939876,20.1,10000,-0.46,18.82,17.66,21.1,1014,,,25,7.2,230,,,,,,0,800,Clear,sky is clear,01n
1681264800,2023-04-12 02:00:00 +0000 UTC,New York,40.694305,-73.939876,19.23,10000,0.78,17.97,15.88,21.09,1014,,,29,7.72,280,,,,,,0,800,Clear,sky is clear,01n
1681268400,2023-04-12 03:00:00 +0000 UTC,New York,40.694305,-73.939876,18.62,10000,2.05,17.4,16.56,19.87,1013,,,33,6.17,230,,,,,,0,800,Clear,sky is clear,01n
1681272000,2023-04-12 04:00:00 +0000 UTC,New York,40.694305,-73.939876,18.44,10000,1.89,17.2,16.56,19.47,1013,,,33,5.66,240,,,,,,0,800,Clear,sky is clear,01n
1681275600,2023-04-12 05:00:00 +0000 UTC,New York,40.694305,-73.939876,18.13,10000,1.19,16.83,15.88,19.43,1012,,,32,9.83,360,15.2,,,,,0,800,Clear,sky is clear,01n
1681279200,2023-04-12 06:00:00 +0000 UTC,New York,40.694305,-73.939876,18.15,10000,0.31,16.8,16,19.87,1012,,,30,9.39,360,15.2,,,,,0,800,Clear,sky is clear,01n
1681282800,2023-04-12 07:00:00 +0000 UTC,New York,40.694305,-73.939876,17.86,10000,0.51,16.51,14.88,19.87,1011,,,31,8.94,360,13.41,,,,,0,800,Clear,sky is clear,01n
1681286400,2023-04-12 08:00:00 +0000 UTC,New York,40.694305,-73.939876,17.94,10000,1.02,16.63,16,19.09,1011,,,32,8.49,360,13.41,,,,,0,800,Clear,sky is clear,01n
1681290000,2023-04-12 09:00:00 +0000 UTC,New York,40.694305,-73.939876,17.66,10000,1.62,16.37,15.45,18.92,1010,,,34,7.72,250,10.29,,,,,0,800,Clear,sky is clear,01n
1681293600,2023-04-12 10:00:00 +0000 UTC,New York,40.694305,-73.939876,17.98,10000,1.9,16.72,15.45,19.87,1011,,,34,7.2,260,12.35,,,,,0,800,Clear,sky is clear,01n
1681297200,2023-04-12 11:00:00 +0000 UTC,New York,40.694305,-73.939876,18.1,10000,2.81,16.91,16.56,19.32,1011,,,36,8.23,270,11.32,,,,,0,800,Clear,sky is clear,01d
1681300800,2023-04-12 12:00:00 +0000 UTC,New York,40.694305,-73.939876,18.36,10000,3.04,17.19,15.99,19.99,1012,,,36,6.17,270,9.77,,,,,0,800,Clear,sky is clear,01d
1681304400,2023-04-12 13:00:00 +0000 UTC,New York,40.694305,-73.939876,19.09,10000,3.29,17.97,17.66,20.44,1011,,,35,6.71,360,10.73,,,,,0,800,Clear,sky is clear,01d
1681308000,2023-04-12 14:00:00 +0000 UTC,New York,40.694305,-73.939876,20.42,10000,4.05,19.41,18.87,21.09,1011,,,34,6.69,290,10.29,,,,,0,800,Clear,sky is clear,01d
1681311600,2023-04-12 15:00:00 +0000 UTC,New York,40.694305,-73.939876,22.47,10000,4.05,21.56,20.87,23.21,1011,,,30,8.75,290,10.8,,,,,0,800,Clear,sky is clear,01d
1681315200,2023-04-12 16:00:00 +0000 UTC,New York,40.694305,-73.939876,24.17,10000,5.04,23.4,22.2,25.99,1011,,,29,6.17,290,9.77,,,,,0,800,Clear,sky is clear,01d
1681318800,2023-04-12 17:00:00 +0000 UTC,New York,40.694305,-73.939876,26.07,10000,4.53,26.07,24.87,27.1,1011,,,25,7.72,310,9.77,,,,,0,800,Clear,sky is clear,01d
1681322400,2023-04-12 18:00:00 +0000 UTC,New York,40.694305,-73.939876,27.06,10000,4.17,26.21,25.87,28.21,1009,,,23,9.77,290,12.86,,,,,0,800,Clear,sky is clear,01d
1681326000,2023-04-12 19:00:00 +0000 UTC,New York,40.694305,-73.939876,27.94,10000,4.27,26.75,25.87,28.77,1009,,,22,8.75,270,11.32,,,,,0,800,Clear,sky is clear,01d
1681329600,2023-04-12 20:00:00 +0000 UTC,New York,40.694305,-73.939876,28.62,10000,3.48,27.18,27.87,29.88,1007,,,20,8.23,290,10.8,,,,,0,800,Clear,sky is clear,01d
1681333200,2023-04-12 21:00:00 +0000 UTC,New York,40.694305,-73.939876,28.32,10000,4.59,27.02,26.09,29.88,1009,,,22,8.75,270,12.35,,,,,0,800,Clear,sky is clear,01d
1681336800,2023-04-12 22:00:00 +0000 UTC,New York,40.694305,-73.939876,27.73,10000,4.73,26.64,24.33,29.32,1007,,,23,5.66,240,,,,,,0,800,Clear,sky is clear,01d
1681340400,2023-04-12 23:00:00 +0000 UTC,New York,40.694305,-73.939876,27.13,10000,6.54,26.39,24.88,28.32,1009,,,27,6.17,240,,,,,,0,800,Clear,sky is clear,01d
1681344000,2023-04-13 00:00:00 +0000 UTC,New York,40.694305,-73.939876,25.77,10000,7.38,25.21,21.88,27.21,1008,,,31,4.63,240,,,,,,0,800,Clear,sky is clear,01n
1681347600,2023-04-13 01:00:00 +0000 UTC,New York,40.694305,-73.939876,24.51,10000,7.2,23.88,20.88,26.87,1010,,,33,4.12,250,,,,,,0,800,Clear,sky is clear,01n
1681351200,2023-04-13 02:00:00 +0000 UTC,New York,40.694305,-73.939876,23.52,10000,7.19,22.84,17.66,25.09,1009,,,35,3.6,230,,,,,,0,800,Clear,sky is clear,01n
1681354800,2023-04-13 03:00:00 +0000 UTC,New York,40.694305,-73.939876,22.98,10000,7.53,22.3,17.66,24.87,1010,,,37,5.66,230,,,,,,0,800,Clear,sky is clear,01n
1681358400,2023-04-13 04:00:00 +0000 UTC,New York,40.694305,-73.939876,21.74,10000,7.56,21.01,16.55,24.09,1010,,,40,4.12,240,,,,,,0,800,Clear,sky is clear,01n
1681362000,2023-04-13 05:00:00 +0000 UTC,New York,40.694305,-73.939876,20.74,10000,7.38,19.97,15.44,23.09,1010,,,42,4.63,240,,,,,,0,800,Clear,sky is clear,01n
1681365600,2023-04-13 06:00:00 +0000 UTC,New York,40.694305,-73.939876,19.95,10000,8,19.2,15.44,22.09,1010,,,46,3.09,260,,,,,,0,800,Clear,sky is clear,01n
1681369200,2023-04-13 07:00:00 +0000 UTC,New York,40.694305,-73.939876,19.35,10000,7.76,18.57,16.55,22.09,1011,,,47,2.57,280,,,,,,0,800,Clear,sky is clear,01n
1681372800,2023-04-13 08:00:00 +0000 UTC,New York,40.694305,-73.939876,18.52,10000,7.91,17.73,16.56,21.09,1011,,,50,3.6,300,,,,,,0,800,Clear,sky is clear,01n
1681376400,2023-04-13 09:00:00 +0000 UTC,New York,40.694305,-73.939876,18.49,10000,7.59,17.67,14.88,21.1,1011,,,49,2.57,250,,,,,,0,800,Clear,sky is clear,01n
1681380000,2023-04-13 10:00:00 +0000 UTC,New York,40.694305,-73.939876,17.99,10000,7.71,17.18,14.87,20.55,1012,,,51,3.13,360,4.92,,,,,0,800,Clear,sky is clear,01n
1681383600,2023-04-13 11:00:00 +0000 UTC,New York,40.694305,-73.939876,17.64,10000,7.68,16.82,12.88,20.09,1012,,,52,4.47,360,6.71,,,,,0,800,Clear,sky is clear,01d
1681387200,2023-04-13 12:00:00 +0000 UTC,New York,40.694305,-73.939876,19.77,10000,7.83,19,16.55,21.87,1013,,,46,4.12,290,,,,,,0,800,Clear,sky is clear,01d
1681390800,2023-04-13 13:00:00 +0000 UTC,New York,40.694305,-73.939876,21.93,10000,8.09,21.25,18.77,23.88,1012,,,41,4.12,270,,,,,,0,800,Clear,sky is clear,01d
1681394400,2023-04-13 14:00:00 +0000 UTC,New York,40.694305,-73.939876,24.32,10000,7.47,23.7,22.2,25.99,1012,,,34,4.12,270,,,,,,0,800,Clear,sky is clear,01d
1681398000,2023-04-13 15:00:00 +0000 UTC,New York,40.694305,-73.939876,26.34,10000,7.4,26.34,23.78,28.21,1012,,,30,6.17,230,,,,,,0,800,Clear,sky is clear,01d
1681401600,2023-04-13 16:00:00 +0000 UTC,New York,40.694305,-73.939876,27.93,10000,7.22,26.92,23.77,29.88,1011,,,27,7.2,220,,,,,,0,800,Clear,sky is clear,01d
1681405200,2023-04-13 17:00:00 +0000 UTC,New York,40.694305,-73.939876,28.3,10000,6.41,27.1,25.44,30.99,1011,,,25,7.2,210,,,,,,0,800,Clear,sky is clear,01d
1681408800,2023-04-13 18:00:00 +0000 UTC,New York,40.694305,-73.939876,29.61,10000,6.92,28.07,26.87,32.1,1010,,,24,7.2,210,,,,,,0,800,Clear,sky is clear,01d
1681412400,2023-04-13 19:00:00 +0000 UTC,New York,40.694305,-73.939876,29.76,10000,7.64,28.24,25.44,32.1,1009,,,25,7.72,190,,,,,,0,800,Clear,sky is clear,01d
1681416000,2023-04-13 20:00:00 +0000 UTC,New York,40.694305,-73.939876,30.25,10000,8.05,28.66,25.44,32.66,1009,,,25,7.2,230,,,,,,0,800,Clear,sky is clear,01d
1681419600,2023-04-13 21:00:00 +0000 UTC,New York,40.694305,-73.939876,30.44,10000,6.99,28.72,24.88,32.66,1008,,,23,6.69,220,,,,,,0,800,Clear,sky is clear,01d
1681423200,2023-04-13 22:00:00 +0000 UTC,New York,40.694305,-73.939876,30.15,10000,7.37,28.52,22.66,31.87,1009,,,24,7.72,260,10.29,,,,,0,800,Clear,sky is clear,01d
1681426800,2023-04-13 23:00:00 +0000 UTC,New York,40.694305,-73.939876,29.21,10000,7.18,27.79,24.89,31.09,1008,,,25,7.72,230,,,,,,0,800,Clear,sky is clear,01d
1681430400,2023-04-14 00:00:00 +0000 UTC,New York,40.694305,-73.939876,27.51,10000,7.39,26.67,22.11,29.43,1009,,,28,7.72,230,,,,,,0,800,Clear,sky is clear,01n
1681434000,2023-04-14 01:00:00 +0000 UTC,New York,40.694305,-73.939876,26.61,10000,7.63,26.61,21.55,28.32,1010,,,30,5.66,240,,,,,,0,800,Clear,sky is clear,01n
1681437600,2023-04-14 02:00:00 +0000 UTC,New York,40.694305,-73.939876,25.26,10000,7.85,24.7,20.45,27.09,1011,,,33,5.36,360,9.83,,,,,0,800,Clear,sky is clear,01n
1681441200,2023-04-14 03:00:00 +0000 UTC,New York,40.694305,-73.939876,24.63,10000,7.74,24.04,18.77,26.87,1010,,,34,5.14,220,,,,,,0,800,Clear,sky is clear,01n
1681444800,2023-04-14 04:00:00 +0000 UTC,New York,40.694305,-73.939876,23.78,10000,7.83,23.15,18.77,26.87,1011,,,36,5.14,250,,,,,,0,800,Clear,sky is clear,01n
